7.308333264344594182e-01,4.809445630074526967e-01,4.942988879990217743e-02,1.613522282095676275e-01,6.523898434358301746e-01,4.532048522721875417e-01,9.667645419137017582e-01,7.437788655809998151e-01,9.596366217526186571e-02,2.481753438405405188e-01,6.957943738642312637e-01,1.998798100795610155e-01,4.340609051285793107e-02,2.405844041675075928e-02,4.359636330992779918e-01,7.774978265111309739e-01,8.304033435498014981e-01,8.303657802435714386e-01,3.649135717068225926e-01,5.481565842377814635e-01,6.584745229102748620e-01,8.168827352139242937e-01,1.827429393975102956e-01,5.480061790032049185e-01,9.575929125286872790e-01,4.463880932293998738e-01,7.198053849382670677e-01,6.845458813891950323e-01,3.326794049265313635e-01,7.568398611030829892e-01,8.985664908316526311e-02,9.901626478707835632e-01,4.753095192923892931e-01,2.424664273461353270e-01,4.499879616723447828e-01,1.204305888832505333e-01,9.315826713004635717e-01,5.816748797381304792e-01,5.360911945373660892e-01,5.818983084921702797e-02,1.197603129452544657e-01,4.838607866885258346e-02,9.616483724130822086e-01,8.558772866177156713e-01,4.234189637305860732e-01,3.957381192525024627e-01,9.856899559719911608e-02,7.719267076756434198e-01,1.769839099573619068e-01,7.189198332625312826e-01,8.123376990590099878e-01,1.002493351573272573e-01,9.838218308527365563e-01,7.628193134540230957e-01,7.425476998649606086e-01,5.182954166584836653e-01,2.100231693657977905e-01,8.972202481388344975e-01,5.060132763218505580e-01,7.886002160418358331e-01,6.451779659589904625e-01,5.088329482962065109e-01,5.578587449072401894e-01,1.566118066014859922e-01,3.431241523476598054e-01,7.806263321594122395e-01,5.089079636272431095e-01,2.955042128959363135e-01,9.683602914314688448e-01,3.668451985321169451e-01,3.406952124994863107e-01,2.722810244851980865e-02,9.558402350047869867e-01,2.429344712377752291e-01,7.660834375769858262e-01,5.013529358609795095e-01,9.592040209093311010e-01,8.411962702909205891e-01,8.421439142443544190e-01,3.618213156558063304e-01,5.941543727498723726e-01,5.247786507253522359e-01,9.243899903263567142e-01,5.286820045590318040e-01,2.217053871321831293e-01,3.719061409481269065e-01,2.759065911009045413e-01,8.644457674554296700e-01,1.264810110773123553e-01,1.186256459679090325e-01,8.850566815072193894e-01,8.236210843385379787e-01,9.993131565919916026e-01,4.972915006153214579e-01,8.928084479177502697e-01,7.982849522928574526e-01,2.552264540773656609e-01,3.951629373811339496e-01,4.376478866018285174e-01,9.042215539781125466e-01
7.307297702577711940e-01,7.993002509321834870e-01,6.345211541098219055e-01,8.012069471240201857e-02,1.766418283069547401e-01,6.538642980433412299e-01,5.723004828344724348e-01,8.329671275582305467e-01,8.667580558011466207e-01,9.860375944233957801e-01,6.309283087514102606e-01,7.508707856277273551e-01,8.333278721166189618e-01,9.789001603930553852e-01,7.274472167237411302e-02,2.081928519138962486e-01,2.835661569538093785e-01,8.513234817299047963e-01,6.656786589230245799e-02,5.946065830104814154e-01,3.121707076712600948e-01,5.328347483419038078e-02,1.835946109129406034e-01,6.648471596131453332e-01,7.329095833674167393e-01,7.331796982258937945e-01,1.982427501791353963e-01,2.163989982635622367e-01,7.142103794593424038e-02,8.365569309395570752e-02,9.321239849248474929e-02,7.397937584747009687e-01,5.261702732303118468e-01,9.879241023161100532e-02,7.443347813032985538e-01,2.758306305112346868e-01,2.699042602881294162e-01,6.765602951644300589e-02,3.079069232807954970e-01,4.139346135320299824e-01,2.592856688145950272e-01,2.921995438917974752e-01,7.639888512896801931e-01,4.277343228659070684e-01,9.566153722594672448e-01,4.039052379400827064e-01,3.353470284395408951e-01,3.711136255761374736e-01,5.581311297916724534e-03,6.409677917946376979e-02,6.964123406173103881e-01,8.464998396181865337e-01,4.217665837308368637e-01,8.346342458379700791e-01,4.587635059839576535e-01,1.549570066197578644e-01,4.594831598167997688e-01,4.839949529645970472e-01,1.374018592758072810e-01,9.969736295181551577e-01,3.911912597743992803e-01,5.108144787446380342e-01,1.392093667497210641e-01,6.388471716826590319e-01,7.092427910643160915e-01,4.354811724999477773e-01,7.428379509509751566e-01,1.653216126164714916e-01,9.777856274469426401e-01,5.158656645663518558e-01,4.292370067278277190e-01,6.295491567453915804e-01,1.770585484143568644e-01,4.136098120022929647e-01,9.692490947581692273e-01,4.410347956216317256e-01,4.215577622483397402e-01,4.428025637156859373e-01,3.640266867202240908e-01,4.228983454123003138e-02,7.272385344674552332e-01,9.200589280385229607e-01,7.523813173852325065e-01,6.029213940745881128e-02,3.718782591127633985e-01,7.548876540556679338e-01,9.736721798934873107e-01,3.234419400464966232e-01,4.145368491556113977e-01,1.795196164101686698e-01,4.829022467258657914e-01,3.884679498744624260e-01,6.919229845622962838e-01,3.045091000815103310e-01,7.338536865105255158e-01,3.065274880966676330e-01,8.604165751000203421e-02,2.124671594502741678e-01,3.453594337926121360e-01,4.135233260751420836e-01
4.980898212720259455e-01,6.258266854509845212e-01,2.790400856841936950e-01,8.479976329696777837e-01,4.761064996533667104e-01,1.858303417616797848e-01,5.513677506910269477e-01,9.013249048835573207e-01,2.922430043374871778e-01,7.313035166840509138e-02,9.009720108540822947e-01,6.421404712066461906e-01,9.236950936456077565e-01,7.859763795400112052e-01,7.672546086266144316e-01,1.487230732327439187e-01,4.425529852187789492e-01,9.104944105136144605e-01,8.576285700478765150e-01,6.136067649272652913e-01,7.753377737112969736e-01,9.684921516713107525e-02,8.051960516397340673e-01,7.071737310966184076e-01,1.520166177819115561e-02,1.540032145167482547e-01,2.979794548987334535e-01,5.770321566949273562e-01,7.888364780142593791e-01,3.234481416648187224e-01,9.883492428083663350e-01,7.699769829266145393e-02,3.978036140673020249e-01,6.101660662334388308e-01,5.620987056907703616e-01,9.094148660745017265e-01,9.505178179642328473e-01,4.919253121690854158e-01,9.671621593386603433e-02,1.302035172119165862e-01,8.766157399381911963e-01,7.277314494277726808e-01,7.629553147467943441e-01,2.254924378541953711e-01,5.422084738564392214e-02,7.096936195239242906e-01,6.509137966496163497e-01,2.530311539196901105e-01,7.863603635615511456e-01,7.798089649998037887e-01,2.493871896143315947e-01,7.710070252044024519e-01,1.090603653570094700e-01,2.425218322145950012e-01,9.255255546958158774e-01,5.370586050973888970e-01,3.588089156794714851e-01,3.117277314993610604e-01,5.209077623335307550e-01,1.519193183829322669e-01,4.410184606943217123e-01,9.173516355953281742e-02,7.352652544675160051e-01,2.111776695342745258e-01,2.447695298499339422e-01,9.037655253947667333e-01,6.512738040459982169e-01,8.468684632374419152e-01,7.696759834404814926e-01,9.104122351708425764e-01,6.722325463207279306e-01,7.795844173737361826e-01,4.891901917958773049e-01,7.417780917473320024e-01,6.975876114387309368e-01,5.508976402482175239e-01,9.300597874227778394e-02,4.143995418157871979e-01,8.757581117087942513e-02,3.224142448294324836e-01,8.322846396373958511e-01,4.009717703117524623e-01,2.539615521399322118e-01,8.956352908101149479e-01,8.982217137455544842e-01,9.739635985702308485e-01,2.687364498013852243e-01,5.853175921342698151e-01,8.980575650321465098e-01,6.880451722001721393e-01,2.252907386424304326e-01,8.334348708721373011e-02,1.300388713615414638e-01,1.168666951226727813e-01,7.955523474872004952e-01,7.064774083898610613e-01,5.657182265161609935e-01,5.185207761740888710e-01,3.709570160335535771e-01,4.272892460807271586e-01
9.726876486774486130e-01,4.861887878661996787e-01,1.191698727079256726e-01,4.188425103253595738e-01,4.364650578940797443e-01,2.075667116788079136e-01,8.318020348661303576e-01,5.056370798852642956e-01,7.681905448786666701e-01,9.228879533364892085e-01,7.509792652827851356e-02,2.714235696486810845e-01,8.746835746232098918e-01,3.367952930272778422e-01,3.564548654182531084e-01,7.117168032365956964e-01,5.194412076732378702e-01,8.708981967405313718e-01,1.707311394108166347e-01,3.048985050015000642e-01,5.054136305416484509e-01,7.475756321919874159e-01,6.874257368803110557e-01,1.691031838337186954e-01,4.314861160636533910e-01,9.685439659590000527e-02,7.974491661711773371e-01,5.222278713398487149e-01,4.785275741449366294e-01,5.263938064653727045e-01,4.344036531704232873e-01,1.961735690989863112e-01,9.816340599444546289e-01,9.652369916745578982e-01,4.838729195824101881e-01,3.661856456763082912e-01,5.236481430258395076e-01,4.532330334432090879e-01,4.929360645072915492e-01,5.446543215982839747e-01,2.093597468106279669e-01,6.796849116496771481e-01,3.142411440812004075e-01,8.129216057484134339e-02,5.033368273793655812e-01,7.840514315596229800e-01,1.832863219637859142e-01,8.303915622625890336e-01,1.814473249704715574e-01,4.382985949922392210e-01,1.369554943606567932e-01,6.767988331535419455e-01,4.857156398595114943e-01,3.314063730256205931e-01,1.810538427842176556e-01,4.157157322940940869e-02,6.755866926527673844e-01,7.593432165829346880e-01,2.528646362882591703e-02,2.359743190166011528e-01,6.219796597309266151e-01,3.801545202661953393e-01,6.042500972366359191e-01,3.749679633802456280e-01,2.386889465044907954e-01,9.221174409870502853e-01,4.294503280983842375e-01,9.325654278089345883e-02,9.864006726654129809e-01,1.051291796047942873e-01,2.865165922419734557e-01,2.806915740515749658e-01,7.543096599264023094e-01,5.348524329069732630e-01,8.787022937332136241e-01,4.792207749212059609e-01,8.165628729829654819e-01,4.707835261276869243e-01,4.906971999872813406e-01,8.615097152744778386e-01,6.472511843113259999e-03,8.237087065230567218e-01,3.023698324823179684e-01,4.361375242194885926e-01,9.304761324470889328e-01,2.556726533053373940e-01,1.169753792836966122e-01,6.848154316126283669e-01,5.113015937639540098e-01,5.481463668208843565e-01,8.180913330454027133e-01,9.568855253747866607e-01,1.801910214572807201e-01,5.710214596986701308e-01,2.784757276051929020e-01,2.740191545706086584e-01,7.359639820585820447e-01,5.487353571730211321e-01,9.153960059408617900e-01,1.044564219754703371e-01
8.692330387589122243e-01,5.488040477814318807e-01,5.591652569173433118e-01,7.292778627345879450e-01,2.882401608935100112e-01,4.392220974562054403e-01,8.098686077075998302e-01,7.229413417734753544e-01,9.326643611243721210e-01,6.839603352802303693e-02,5.077615034505392755e-01,3.110884423762054762e-01,2.985175373321247161e-01,6.324023477343427846e-01,8.439315277240940771e-01,1.455031854879471620e-01,7.054342945743735660e-01,7.860767522137238617e-01,6.225765105592234727e-01,4.929609913734509519e-01,1.098120154632742373e-02,8.351864216674259600e-01,6.404472806419395647e-01,3.983695945005188976e-01,1.770755426044718917e-01,2.045509526639779363e-01,5.560556442825890233e-01,2.735309432547787800e-01,9.428585312529476070e-01,9.739128171382763766e-01,5.919851682594680087e-01,5.408531451746723118e-01,6.929331794475190875e-02,2.349082704837716085e-01,3.967463478780449693e-01,8.748162205806796488e-01,3.335334645327373559e-01,2.691644978587697246e-01,9.916646527155800195e-01,8.868350924129886348e-01,6.098651838808062386e-01,6.857165403498343137e-01,7.324644802079289807e-01,7.605161397973484450e-01,1.087140854066360740e-01,5.998941117507098353e-01,8.098512101863424295e-01,2.637351886592851358e-01,1.345477787275369819e-01,3.974926479290807890e-02,8.326903017239150051e-01,1.554075548609907820e-01,5.314263388266259325e-01,2.630446696475207125e-01,5.361260370964453514e-01,2.435956974250277352e-01,3.824780020458603547e-01,8.544921356014794078e-01,2.897583665279594989e-01,4.430145917887282625e-01,6.712344311876481395e-01,1.182999055803882760e-01,2.109529484447028036e-01,2.900393986619032027e-01,1.090388727169383509e-01,5.883276907121034460e-01,8.422719057031906598e-01,1.585187710943803951e-01,8.829727673544872646e-01,7.131431054595693819e-01,5.665988102501403612e-01,6.190774302776875793e-01,8.748553700464181127e-01,1.969683007825049348e-01,9.868585212947700303e-02,2.697579260255577038e-01,1.861430163681332406e-02,4.430639329792059877e-01,5.529778391260771198e-01,1.683757787703429321e-01,9.386832348609818188e-01,9.772739068451989919e-01,5.090866720835739434e-01,4.787589618789490631e-01,1.786716345738108558e-01,3.561352709942540162e-01,8.746521367767274846e-01,9.414355129995967131e-01,3.438513626295183201e-01,2.834180887211595889e-01,6.668887487866355102e-01,6.602839486763266708e-01,6.157615336223876135e-01,4.447879674293839791e-01,4.520181764631220345e-01,3.229978047890307291e-01,6.778049344588922276e-01,2.178744408877429928e-01,4.205969794984292243e-01,9.489932213264601346e-01
3.734706141477216468e-01,1.191077331786098981e-01,2.544968116134173064e-01,9.133285139183803247e-01,8.805074234839934677e-01,8.566832807188351495e-02,6.024369778805539477e-01,9.603936093729659174e-01,2.360989495696267371e-01,3.730592420912992591e-02,1.545705950534657092e-01,3.217556527594545024e-01,8.626701693977979479e-01,1.231281861467705685e-01,3.851302054160801180e-01,2.291180594155292072e-01,7.274069965873930510e-01,2.062423373641623092e-01,8.491754131721503951e-01,2.337615159299774037e-01,2.756063443805082391e-01,6.386978727750364238e-01,8.563439360489335517e-01,7.357957187205725891e-01,6.952032516939025131e-01,8.286574143683598237e-01,1.789735561966079302e-01,3.057967971008179742e-01,1.371951387257287491e-01,2.420602853504876251e-01,7.087258758805256020e-01,9.774598239412755074e-01,4.254763916287582770e-01,6.992538642189827236e-01,8.348316863495216511e-01,8.730529530529452797e-01,3.922843044220025721e-01,6.599708037417685302e-01,7.178155791907497862e-01,4.546795341456411066e-01,9.151155360841449760e-01,3.803317036565945219e-01,3.988972024222805501e-01,8.659480985801013553e-01,3.998547589286020054e-01,6.352128242459529339e-01,8.954865728495425836e-01,2.798322411360509854e-02,6.384215219290727550e-01,4.422684272031469632e-01,2.456482024403295883e-01,3.410757759983217285e-01,2.614265439717247119e-01,1.269360466150666333e-01,6.660842261817946364e-01,8.919753656456461677e-01,2.501664403373375922e-01,2.172054011811505037e-01,3.084140835434522332e-01,5.146921197784453117e-01,6.633798534826256255e-01,6.875131291434345426e-01,3.431551774963902401e-01,4.454065387792771613e-02,6.992239352206320868e-01,4.974141974066302874e-01,3.561517194478425186e-01,7.206980072861680631e-01,5.675559619003253120e-01,2.024812909402773364e-02,6.232827791229587078e-01,5.014697554243008337e-02,9.479682218682128347e-02,7.385869955006924004e-01,8.432668329989849720e-01,7.316136340718348841e-01,2.724210973719443096e-01,6.594126074180516328e-01,8.274123804258984860e-01,1.098223586408441088e-01,9.078269963605197779e-01,5.120828538041062306e-01,4.848177877674523240e-01,3.065402045255660735e-01,5.577085422796401737e-01,4.387779172493365687e-01,1.994251977564376332e-01,6.120685515351116379e-01,8.510813243578664311e-01,8.839001509703505732e-01,7.939247979075856332e-01,1.933873157674602661e-01,3.314772683426154831e-01,3.945687831902391363e-01,9.055518786447895874e-01,1.654573109458978841e-01,8.253832820326578723e-01,9.640999645096979265e-01,8.185781294219860449e-01,8.727690367052999276e-01
8.392941587439908258e-01,6.749389474330728111e-01,8.979306121101721105e-01,4.973200473191299320e-01,6.077810229295379507e-01,1.864430292088674612e-01,9.536997925055246128e-01,6.517088401746916615e-01,5.302486459696880150e-01,5.977612651980626080e-01,7.815052406710712996e-01,5.129194282563009910e-01,9.829372884016448486e-01,7.508757983360324628e-01,5.163614883066596217e-01,8.356959062432259833e-01,4.104547829543125914e-02,2.563663848195918415e-02,2.521243314447628725e-01,6.560436296524874145e-02,3.263293283969197489e-01,8.364083976540265253e-01,1.800852330858377925e-01,3.696096515639840652e-01,4.603291931247011082e-02,3.149535524260828057e-01,6.626440374243013354e-01,4.782895096553948511e-01,2.776986969108761194e-01,3.653155776629413154e-02,2.867627401027424972e-01,4.122133224667839935e-01,9.905684530387326436e-02,4.253039502700783903e-02,3.309784996055812334e-01,1.508192596643727068e-01,1.575174644640398025e-02,3.056529139769568193e-01,3.158858436631015731e-01,1.050369188451875102e-01,2.785228657378594486e-01,4.839123631342480136e-01,3.007912162461212624e-02,7.293048907150156968e-02,9.940227779321766377e-01,8.987929915595704866e-02,2.057169310621931313e-02,5.780151477609973831e-02,2.256620717299230305e-01,2.307763120915762300e-01,5.605112903335153218e-01,4.479682392712130978e-01,6.074306530802721094e-01,4.004973873915561589e-01,5.405299393755979009e-01,2.071184710433338072e-01,1.862097769425226090e-01,8.284073713343287348e-01,3.593643423017185423e-01,5.226217034021997110e-01,6.490867447361425846e-02,8.988498045166819495e-01,9.898376385504725761e-02,8.864628046848789245e-01,9.712544458959193605e-02,5.720725868254720181e-01,3.141823857005678899e-01,9.305280171627164920e-01,4.116040561799511055e-01,7.722309257545511008e-01,6.941772534515661119e-01,4.278949940367912097e-01,9.732436123311066778e-01,8.417629270635973437e-02,2.144857273188467417e-01,6.659567119859125528e-01,9.991054861320446401e-01,3.532325830603665340e-01,4.861489233793948594e-01,4.281988313468242380e-01,3.941525118762433388e-01,4.705794025895936317e-01,5.035686192399339012e-01,1.552307520971352162e-02,5.698983718544226029e-02,6.642613466710818315e-01,7.175935164985877135e-01,4.119083984500013784e-01,8.791582829256474607e-01,5.849780301323097564e-01,1.297503888516564619e-01,1.284928860247452898e-01,7.876288305796178557e-01,1.516213040012706070e-01,2.026397523680454338e-01,3.274357177003637265e-01,3.228272854222227206e-01,9.861263586850739227e-01,1.480954080500446191e-01,2.024256373404604847e-01
9.881911070474264092e-01,4.758947987420913961e-02,4.275597434515598927e-01,4.576956484651206747e-02,1.039591503626809965e-01,5.398039778690045809e-01,4.684916205523238508e-01,3.506512631872163999e-01,1.898909302391932341e-01,6.802402298983200035e-01,8.788274759848511142e-01,2.348696008540361868e-01,4.539676251822090114e-01,7.140457720725135182e-01,7.095198447675545861e-01,7.225489341212036898e-01,4.198498129776224719e-01,4.089135996064456879e-01,6.923078642752811263e-01,8.861687724690912038e-01,1.913628815999868227e-02,8.399259914383572223e-02,8.628512109668626806e-01,4.005426768379194424e-01,1.024539827618742294e-04,7.174399611248541975e-01,3.457097245517568584e-01,6.148258286585549515e-01,8.580404832525350134e-01,3.059842753048290787e-01,9.996410803964015379e-01,8.752037234312757263e-01,6.070107351154891973e-01,7.703130365148884717e-01,2.844072750370119085e-01,3.700840289210469702e-01,2.643492938530264125e-01,3.559591463214066831e-01,7.768779662072975434e-01,3.519125631094075501e-01,5.597559154694479178e-01,8.625394363242101514e-01,8.277887533981054258e-02,6.329817203390823988e-01,4.851831621147107976e-01,6.950356769329291140e-01,4.792219191872597595e-01,2.212108394576662862e-01,8.638233557621293190e-01,9.244004413734441261e-01,5.277972376008850386e-01,1.045701445388156348e-01,2.958304218024649934e-01,9.483328258849296200e-01,1.440949139912872656e-01,6.593406926617050301e-01,4.601089393141466477e-01,7.999973728662769235e-01,6.910619688026984342e-01,1.676153988714098597e-01,4.241256683593697119e-02,5.155600673204698836e-01,6.149154953086843900e-02,5.991041701784373119e-01,8.390502252092545410e-01,4.404609524840837897e-01,8.117658123353341804e-01,9.034481430095273602e-01,2.351311786547627403e-02,9.986894370236333307e-01,3.992218843110681981e-01,8.034390037926469885e-01,2.685299260123641396e-02,8.379377585189956568e-01,1.940828408232169178e-01,9.378272476413912484e-01,9.777583446352938745e-01,9.140491483511326010e-01,5.980536693382724200e-01,9.602596007639501163e-01,3.229469225359914430e-01,5.536047558136120150e-01,7.879382144229771789e-01,9.294144234722540032e-01,7.462554630651146992e-01,4.040930453846068859e-01,8.530924548845861821e-01,8.186894685201037136e-01,6.642607909348150486e-01,2.589216003857663928e-01,6.785599196681372236e-01,2.422171048724031106e-02,8.620690023106623023e-01,6.142433505253264148e-02,6.475606296146330099e-02,7.011133223144396798e-01,8.241709511850652259e-01,6.289253435237922574e-01,8.658740581250796708e-01,8.206730332228096003e-02
8.918757344501985207e-01,1.403770672844522061e-01,4.893928832205747259e-01,8.804683647935636071e-01,9.532728513459752806e-01,8.211105604565847038e-01,7.943186091327862908e-01,2.773190737613728807e-01,9.446156579590381241e-01,6.413625312449107163e-01,5.192692816474101525e-01,2.569314744168569309e-01,3.341343082858373448e-01,9.712025215093206265e-01,1.231395512911890311e-01,9.349562150792659621e-01,6.639108029794653643e-01,2.267974816104451063e-01,3.896593281119278274e-01,5.936465496409204512e-01,1.582514310391243129e-01,6.066121363497760655e-01,3.702965249201957132e-01,5.101567687196230105e-01,8.269061494889063946e-01,1.988213703901742235e-01,8.570408822902664259e-01,3.499352135368904992e-02,1.219378764904235357e-01,8.111079727431328434e-01,3.745348117171229951e-01,2.280179600588786437e-01,8.611936536767528239e-01,6.409595891911836762e-01,8.646383045654653099e-01,2.795309526157020441e-01,5.368175148080154280e-01,9.213028616400471549e-01,5.416841683682792619e-01,1.023475273876554015e-01,9.674245601210131884e-01,9.761769554110186764e-01,8.107590048228163759e-01,3.282556926072566217e-02,1.130031785863595539e-01,1.834202288731556774e-01,5.912375955200419586e-01,6.076766767193937380e-01,7.919379857635117093e-01,6.515117302211484995e-01,3.198845808445039962e-01,6.278598300753357453e-01,8.723280825565999930e-01,1.934419000340773520e-01,6.650403844510677231e-02,7.569029020062664204e-01,4.399987897583823582e-01,3.298529582945628480e-01,9.086792974083300889e-01,4.052796085897913958e-02,9.710584052638612240e-01,7.213697365497560021e-01,7.888554044011328870e-01,1.133955046568295710e-01,2.989564637191300944e-01,8.840693758658787482e-01,5.152508538851754416e-01,8.708676813766992320e-01,7.235873647562200972e-01,5.263273561902903630e-02,6.811435907352114683e-02,8.404382334943345523e-01,6.838774002564552701e-01,6.866224308011686928e-01,3.668239448591954499e-01,3.565696351723690594e-01,7.068046433962238417e-01,3.884601035546729753e-01,9.178208353775926254e-01,4.057240904026310213e-01,1.228209085529664568e-01,3.328895801481993599e-01,3.427152651116424087e-01,6.004930873698304250e-01,2.543876823925952380e-01,9.928891333738537606e-01,3.086829226065421761e-01,7.755986681524696946e-01,2.988316224289977452e-02,4.976319391822541238e-01,3.455817716500872994e-01,6.004655653976211926e-01,7.859901741024305499e-01,2.572639166131405197e-01,5.005755103400918449e-01,6.787439869767750711e-01,4.484229178078202871e-01,7.415749825215794955e-01,1.099657121893298228e-01,7.995413068891802366e-01
3.392004667816422847e-01,9.731389203005711419e-01,5.094925845997422265e-01,9.398196853167395393e-02,1.915306378971987078e-01,8.586467461988748218e-01,3.530569121634813401e-01,6.046400769250156459e-01,8.525489409985976819e-01,2.758907464717352820e-01,8.197879896557461743e-01,1.545887415735491821e-01,1.742363406706899376e-01,2.824932482879436435e-01,1.305345996079431137e-01,9.960175552465082571e-01,8.611068038109115363e-02,7.646979029169631570e-02,3.275729662796463826e-01,5.653058186492136983e-01,8.722909675969486853e-01,3.587220751909178107e-01,2.220684954963016988e-01,3.806388928422357321e-01,8.260069387698047993e-01,2.991314412148146085e-01,4.222982785780420301e-01,8.746075597591506101e-01,2.988261892512901197e-01,2.608746759771753965e-01,8.025507361979742349e-01,8.615981380315880234e-01,6.464741034284384735e-01,4.089876817764318551e-01,7.015030332638516608e-02,2.858428900475022960e-01,5.786002594110678521e-01,9.879709203925961525e-01,1.510182193856383082e-01,7.956086289666849387e-01,5.515585698708286300e-01,1.921796539788992453e-01,6.363642074851294517e-01,3.346519198669781758e-01,5.613093731204055192e-02,4.014428541995934685e-01,1.214757835370896544e-01,1.258238842671354218e-01,8.922996327036512021e-01,4.042946141610520572e-01,6.779857981307351178e-01,5.741600851655185300e-01,5.801524790758422201e-01,6.225061983102959662e-01,5.002160598116583978e-01,1.572177590029855132e-01,8.590042208040692406e-01,5.516654859141227885e-01,6.595650334387247460e-01,4.491433903336246036e-01,7.429497702102494383e-01,6.239599770166066595e-01,2.007151919489150727e-01,3.726469007280096557e-01,9.696689817260348843e-01,2.436457754864173042e-01,2.443460458737622965e-02,5.930252553042761887e-01,9.611830251496752409e-01,1.657922502397658482e-01,5.915103086950571631e-01,1.996191839386053379e-01,5.450915278509825823e-01,3.384991441755883512e-01,3.524152436165849389e-01,7.538675748742085236e-02,6.632615748900132502e-01,1.469902147529074110e-01,6.722412916361797386e-02,5.883160435768204355e-01,9.659530175133184127e-01,5.325093628760647624e-01,9.198443329042340633e-01,6.004882434323214335e-01,6.940362506469877069e-01,5.453654932249218934e-02,5.944676718420400796e-01,7.795989218971949297e-01,7.002003098260917158e-01,9.475720134378264881e-01,3.779738644576289275e-01,2.871284123596256066e-01,6.039214741212524107e-01,7.442308051378591083e-01,8.916318877761072459e-01,9.192243618165243380e-01,8.435568076990482833e-01,8.134868594850898083e-01,5.400112644469735601e-01,5.607253441120935156e-01
